HOUSEHOLD_ID,PERSON_ID,AGE,AGE_GROUP,GENDER,RACEETHNICITY,MPO_RACEETHNICITY,RACEETHNICITY_HISPANIC,MPO_RACEETHNICITY_HISPANIC,LICENSE,DISABILITY,SMARTPHONE,EMPLOYMENT_STATUS,MPO_EMPLOYMENT_STATUS,MPO_UNEMPLOYMENT_STATUS,JOBS_COUNT,MPO_J1_EMPLOYER_TYPE,J1_WORKPLACE_LOC,WORK_STATE_FIPS,WORK_STATE_COUNTY_FIPS,WORK_TRACT_FIPS,WORK_TPB_TAZ,WORK_BMC_TAZ,J1_COMMUTE_FREQ,J1_COMMUTE_MODE,MPO_J1_COMMUTE_MODE,J1_TELECOMMUTE,MPO_J1_TELECOMMUTE,J1_TELECOMMUTE_DAYS,MPO_J1_TELECOMMUTE_DAYS,J1_BENEFITS_FREE_PARKING,J1_BENEFITS_PARKING,J1_BENEFITS_TRANSIT,J1_BENEFITS_CARPOOL,J1_BENEFITS_WALKING_BIKING,J1_BENEFITS_EV_CHARGING,J1_BENEFITS_BICYCLE_PARKING,J1_BENEFITS_NONE,STUDENT_STATUS,SCHOOL_TYPE,MPO_SCHOOL_TYPE,SCHOOL_STATE_FIPS,SCHOOL_STATE_COUNTY_FIPS,SCHOOL_TRACT_FIPS,SCHOOL_TPB_TAZ,SCHOOL_BMC_TAZ,SCHOOL_FREQ,SCHOOL_MODE,MPO_SCHOOL_MODE,VOLUNTEER_STATUS,TRIPS_YESNO,NO_TRAVEL,MPO_NO_TRAVEL,TD_PAIDPARK,TD_HOV,TD_TOLL,TD_TELECOMMUTE_TIME,MPO_TD_TELECOMMUTE_TIME,TD_SHOP_TIME,MPO_TD_SHOP_TIME,PERSON_TRIPCOUNT,WALK_BIKE_LOOP_TRIPS,WTPERFIN,WWM_WTPERFIN,AGE_IMP,GENDER_IMP,RACEETHNICITY_IMP,MPO_RACEETHNICITY_IMP,DISABILITY_IMP
140000435,14000043501,34,7,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,11,11001,005800,18,1417,-9,7,-9,1,-9,0,-9,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,2,-9,49.707068196,31,-9,-9,-9,-9,-9
140000435,14000043502,38,8,2,4,-9,2,-9,1,2,1,0,-9,-9,2,-9,1,11,11001,010800,56,1455,-9,7,-9,1,-9,0,-9,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,-9,-9,0,-9,0,-9,1,-9,49.707068196,31,-9,-9,-9,-9,-9
140000449,14000044901,65,11,2,4,-9,2,-9,1,2,2,0,-9,-9,1,-9,1,24,24033,803612,1003,2403,-9,3,-9,1,-9,1,-9,1,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,-9,-9,0,-9,0,-9,0,-9,51.382581694,51,-9,-9,-9,-9,-9
140000450,14000045001,57,10,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24033,800504,1152,2552,-9,3,-9,1,-9,1,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,1,-9,8,3,49.707068196,39,-9,-9,-9,-9,-9
140000450,14000045002,52,9,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,2,-9,-9,-9,-9,-9,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,-9,-9,0,-9,0,-9,4,-9,49.707068196,55,-9,-9,-9,-9,-9
140000456,14000045601,55,10,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24033,800504,1158,2558,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,4,-9,51.382581694,41,-9,-9,-9,-9,-9
140000471,14000047101,56,10,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,-9,-9,-9,-9,-9,-9,6,-9,1,-9,0,-9,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,2,-9,7,2,81.130041015,51,-9,-9,-9,-9,-9
140000471,14000047102,23,6,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,702701,3091,519,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,1,6,-9,24,24003,731103,3087,522,-9,3,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,6,-9,81.130041015,91,-9,-9,-9,-9,-9
140000475,14000047501,63,10,2,2,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,702300,3018,504,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,1,-9,0,-9,3,-9,81.130041015,90,-9,-9,-9,-9,-9
140000475,14000047502,55,10,1,2,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24005,999999,-9,652,-9,3,-9,2,-9,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,4,1,81.130041015,89,-9,-9,-9,-9,-9
140000476,14000047601,34,7,1,4,-9,2,-9,1,2,2,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,2,-9,116.57515462,117,-9,-9,-9,-9,-9
140000476,14000047602,6,2,2,4,-9,2,-9,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,-9,24,24003,702205,3019,493,-9,5,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,2,-9,116.57515462,117,-9,-9,-9,-9,-9
140000481,14000048101,72,11,1,4,-9,2,-9,1,1,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,-9,-9,-9,-9,1,-9,5,-9,49.707068196,50,-9,-9,-9,-9,-9
140000481,14000048102,74,11,2,4,-9,2,-9,1,2,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,-9,-9,-9,-9,-9,-9,2,-9,49.707068196,49,-9,-9,-9,-9,-9
140000512,14000051201,75,12,1,4,-9,2,-9,1,2,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,7,-9,83.864752268,84,-9,-9,-9,-9,-9
140000523,14000052301,50,9,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,3,-9,-9,-9,-9,-9,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,4,-9,81.130041015,81,-9,-9,-9,-9,-9
140000523,14000052302,22,6,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,740702,3050,490,-9,4,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,-9,-9,0,-9,0,-9,2,-9,81.130041015,91,-9,-9,-9,-9,-9
140000535,14000053501,49,9,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,2,-9,-9,-9,-9,-9,-9,3,-9,1,-9,0,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,5,-9,124.8166412,135,1,-9,-9,-9,-9
140000535,14000053502,18,6,1,-9,-9,2,-9,2,2,1,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,-9,-9,-9,-9,0,-9,4,-9,124.8166412,124,-9,-9,-9,-9,-9
140000535,14000053503,16,5,1,-9,-9,2,-9,2,2,1,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,-9,-9,-9,-9,0,-9,4,-9,124.8166412,124,-9,-9,-9,-9,-9
140000537,14000053701,62,10,1,4,-9,2,-9,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,2,-9,81.130041015,81,-9,-9,-9,-9,-9
140000537,14000053702,57,10,2,4,-9,2,-9,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,2,-9,81.130041015,81,-9,-9,-9,-9,-9
140000549,14000054901,26,7,1,4,-9,2,-9,2,1,1,0,-9,-9,1,-9,1,24,24003,702402,3096,513,-9,1,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,4,4,113.10313981,127,-9,-9,-9,-9,-9
140000551,14000055101,53,9,1,4,-9,2,-9,1,2,1,0,-9,-9,2,-9,3,-9,-9,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,-9,-9,-9,-9,8,-9,1,-9,0,-9,224.39264774,224,-9,-9,-9,-9,-9
140000551,14000055102,55,10,2,2,-9,2,-9,2,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,3,-9,-9,-9,-9,-9,-9,0,-9,0,-9,224.39264774,225,-9,-9,-9,-9,-9
140000551,14000055103,20,6,2,5,-9,2,-9,1,2,1,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,7,-9,51,51680,999999,-9,-9,-9,3,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,6,-9,224.39264774,224,-9,-9,-9,-9,-9
140000551,14000055104,18,6,1,5,-9,2,-9,2,2,1,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,7,-9,39,39000,999999,-9,-9,-9,4,-9,1,2,6,-9,-9,-9,-9,-9,-9,0,-9,0,-9,224.39264774,225,-9,-9,-9,-9,-9
140000551,14000055105,15,4,2,5,-9,2,-9,-9,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,3,-9,24,24003,706101,3101,544,-9,4,-9,-9,2,2,-9,-9,-9,-9,-9,-9,0,-9,0,-9,224.39264774,224,-9,-9,-9,-9,-9
140000566,14000056601,51,9,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,731103,3087,522,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,6,-9,196.07852517,219,-9,-9,-9,-9,-9
140000566,14000056602,49,9,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,3,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,5,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,6,-9,1,-9,2,-9,196.07852517,196,-9,-9,-9,-9,-9
140000566,14000056603,11,2,1,4,-9,2,-9,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,-9,24,24003,701400,3109,574,-9,9,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,4,-9,196.07852517,196,-9,-9,-9,-9,-9
140000572,14000057201,66,11,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,706101,3089,543,-9,3,-9,2,-9,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,4,-9,0,-9,7,1,38.761563191,43,-9,-9,-9,-9,-9
140000578,14000057801,47,9,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,3,-9,-9,-9,-9,-9,-9,3,-9,1,-9,1,-9,0,1,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,4,-9,-9,-9,-9,4,-9,0,-9,0,-9,38.761563191,38,-9,-9,-9,-9,-9
140000581,14000058101,53,9,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,2,-9,-9,-9,-9,-9,-9,3,-9,1,-9,2,-9,1,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,3,-9,38.761563191,35,-9,-9,-9,-9,-9
140000594,14000059401,49,9,1,4,-9,2,-9,1,2,1,0,-9,-9,2,-9,3,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,5,-9,0,1,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,8,-9,0,-9,8,-9,69.662021083,70,-9,-9,-9,-9,-9
140000594,14000059402,57,10,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,701102,3097,565,-9,2,-9,2,-9,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,-9,-9,0,-9,5,-9,0,-9,69.662021083,70,-9,-9,-9,-9,-9
140000594,14000059403,14,4,1,4,-9,2,-9,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,-9,-9,-9,-9,0,-9,0,-9,69.662021083,70,-9,-9,-9,-9,-9
140000594,14000059404,12,3,2,4,-9,2,-9,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,4,-9,69.662021083,70,-9,-9,-9,-9,-9
140000598,14000059801,62,10,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,3,-9,-9,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,8,-9,0,-9,6,2,37.497603302,37,-9,-9,-9,-9,-9
140000598,14000059802,62,10,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,11,11001,011100,261,1660,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,8,-9,0,-9,5,1,37.497603302,24,-9,-9,-9,-9,-9
140000599,14000059901,37,8,2,4,-9,2,-9,1,2,1,0,-9,-9,3,-9,2,-9,-9,-9,-9,-9,-9,3,-9,1,-9,2,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,2,-9,69.662021083,78,-9,-9,-9,-9,-9
140000599,14000059902,40,8,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,3,-9,-9,-9,-9,-9,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,-9,-9,-9,-9,0,-9,0,-9,0,-9,69.662021083,70,-9,-9,-9,-9,-9
140000599,14000059903,4,1,2,4,-9,2,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,8,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,69.662021083,70,-9,-9,-9,-9,-9
140000599,14000059904,2,1,1,4,-9,2,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,8,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,69.662021083,70,-9,-9,-9,-9,-9
140000608,14000060801,61,10,1,4,-9,2,-9,1,2,1,0,-9,-9,2,-9,1,24,24003,702701,3091,519,-9,3,-9,2,-9,-9,-9,1,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,5,-9,0,-9,2,-9,55.696202858,63,-9,-9,-9,-9,-9
140000612,14000061201,60,10,2,4,-9,2,-9,1,2,1,0,-9,-9,2,-9,1,11,11001,006202,377,1776,-9,6,-9,1,-9,0,-9,0,0,1,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,8,-9,4,-9,57.689172084,36,-9,-9,-9,-9,-9
140000612,14000061202,53,9,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,740603,3021,469,-9,3,-9,1,-9,0,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,1,-9,2,-9,57.689172084,64,-9,-9,-9,-9,-9
140000612,14000061203,17,5,1,4,-9,2,-9,1,2,1,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,3,-9,24,24003,740203,3038,410,-9,3,-9,1,1,-9,-9,2,2,2,-9,-9,-9,-9,4,-9,57.689172084,58,-9,-9,-9,-9,-9
140000622,14000062201,89,13,2,4,-9,2,-9,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,4,-9,37.497603302,37,-9,-9,-9,-9,-9
140000622,14000062202,88,13,1,4,-9,2,-9,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,2,-9,37.497603302,37,-9,-9,-9,-9,-9
140000634,14000063401,79,12,2,4,-9,2,-9,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,5,1,38.761563191,39,-9,-9,-9,-9,-9
140000646,14000064601,57,10,2,2,-9,2,-9,1,1,1,7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,-9,-9,-9,-9,0,-9,7,-9,69.662021083,69,-9,-9,-9,-9,-9
140000646,14000064602,51,9,1,2,-9,2,-9,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,7,-9,69.662021083,70,-9,-9,-9,-9,-9
140000646,14000064603,19,6,1,2,-9,2,-9,1,2,1,0,-9,-9,1,-9,3,-9,-9,-9,-9,-9,-9,3,-9,1,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,7,-9,69.662021083,70,-9,-9,-9,-9,-9
140000646,14000064604,0,1,2,2,-9,2,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,7,-9,69.662021083,70,-9,-9,-9,-9,-9
140000658,14000065801,34,7,1,2,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,731103,3087,524,-9,3,-9,2,-9,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,-9,2,-9,-9,-9,-9,6,3,55.069533852,62,-9,-9,-9,-9,-9
140000658,14000065802,17,5,1,2,-9,2,-9,2,2,1,0,-9,-9,1,-9,1,24,24003,702402,3096,512,-9,8,-9,2,-9,-9,-9,0,0,0,0,0,0,0,1,1,3,-9,24,24003,702402,3093,510,-9,9,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,3,-9,55.069533852,62,-9,-9,-9,-9,-9
140000658,14000065803,8,2,1,2,-9,2,-9,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,-9,24,24003,706500,3090,539,-9,4,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,5,-9,55.069533852,55,-9,-9,-9,-9,-9
140000671,14000067101,28,7,1,2,-9,2,-9,1,2,1,0,-9,-9,2,-9,1,24,24003,702402,3094,506,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,0,-9,9,-9,122.58633636,137,-9,-9,-9,-9,-9
140000671,14000067102,29,7,2,2,-9,2,-9,1,2,1,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,5,-9,122.58633636,122,-9,-9,-9,-9,-9
140000671,14000067103,8,2,1,2,-9,2,-9,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,-9,24,24003,706500,3090,539,-9,9,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,5,-9,122.58633636,123,-9,-9,-9,-9,-9
140000671,14000067104,6,2,1,2,-9,2,-9,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,-9,24,24003,706500,3090,539,-9,9,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,5,-9,122.58633636,123,-9,-9,-9,-9,-9
140000671,14000067105,4,1,1,2,-9,2,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,24,24003,706600,3089,538,-9,4,-9,-9,1,-9,-9,2,-9,-9,-9,-9,-9,-9,6,-9,122.58633636,122,-9,-9,-9,-9,-9
140000681,14000068101,70,11,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,11,11001,010700,37,1436,-9,6,-9,1,-9,0,-9,0,1,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,9,7,37.497603302,23,-9,-9,-9,-9,-9
140000681,14000068102,64,10,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,751200,3030,343,-9,3,-9,1,-9,1,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,0,-9,2,-9,3,-9,37.497603302,42,-9,-9,-9,-9,-9
140000683,14000068301,66,11,2,4,-9,2,-9,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,1,-9,-9,0,-9,9,-9,37.497603302,37,-9,-9,-9,-9,-9
140000683,14000068302,66,11,1,4,-9,2,-9,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,-9,-9,-9,-9,1,-9,4,-9,37.497603302,38,-9,-9,-9,-9,-9
140000692,14000069201,36,8,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,2,-9,-9,-9,-9,-9,-9,3,-9,1,-9,2,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,2,2,2,8,-9,0,-9,6,-9,100.09684178,65,-9,-9,-9,-9,-9
140000692,14000069202,36,8,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,706600,3089,538,-9,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,1,7,-9,24,24003,706600,3089,538,-9,3,-9,-9,1,-9,-9,2,2,2,8,-9,2,-9,5,-9,100.09684178,112,-9,-9,-9,-9,-9
