Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,2001 BOULEVARD EV STATION 01,2000 Wilson Blvd,Public Level EV Charging Space. Parking Fees Apply,Arlington,VA,22201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.891871,-77.08202,2026-06-09,70551,2026-06-09 01:07:25 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Whole Foods Market,12080 Jefferson Ave,,Newport News,VA,23606,,757-947-2460,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,37.102615,-76.489655,2025-11-13,73517,2026-02-02 23:16:24 UTC,P,,,2016-02-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,LYNCHBURG BMW BMW LEV 2 DUAL,2639 Lakeside Dr,,Lynchburg,VA,24501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.394347,-79.231076,2026-06-09,74311,2026-06-09 01:08:17 UTC,,,,2016-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Brown Harris Wealth Management,309 N Main St,,Culpeper,VA,22701,,540-825-1588,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.475325,-77.995127,2025-12-12,75314,2026-02-02 23:16:24 UTC,P,,,2016-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Whole Foods Market,11660 Plaza America Dr,,Reston,VA,20190,,703-736-0600,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,38.951729,-77.349388,2023-11-09,75605,2025-10-31 15:51:39 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Malloy Toyota Scion,400 Weems Ln,,Winchester,VA,22601,,540-678-1791,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,39.162417,-78.182466,2025-11-13,75619,2026-02-02 23:16:24 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Jack Evans Chevrolet,125 S Royal Ave,,Front Royal,VA,22630,,540-551-4713,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.916118,-78.193932,2025-05-12,75623,2026-02-02 23:16:24 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tiger Solar,331 N Lewis St,Front of Tiger Solar building parking lot under the solar awning,Staunton,VA,24401,,540-885-0493,E,,Public - Call ahead,7:30am-5:30pm daily,,,,,,1,,,Non-Networked,,200-9,38.155451,-79.074392,2023-12-13,76913,2025-11-13 16:12:52 UTC,P,,,2016-07-13,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,true,
ELEC,LIBBIE MILL B2,4900 Libbie Mill E Blvd.,Located in the southwest corner of the parking lot north of Tanner Row (4900 Libbie Mill East Blvd).,Richmond,VA,23230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.591687,-77.494243,2026-06-09,77064,2026-06-09 01:17:31 UTC,,,,2016-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,333JOHNCARLYLE 33 JC 1,333 John Carlyle St.,Straight ahead from the entrance,Alexandria,VA,22314,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.804192,-77.062384,2026-06-09,77146,2026-06-09 01:18:32 UTC,,,,2016-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TYCON COURTHOUS MIDDLE,2070 Chain Bridge Rd,,Vienna,VA,22182,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.917713,-77.237444,2026-06-09,77362,2026-06-09 01:18:40 UTC,,,,2016-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Shenandoah National Park - Big Meadows,Skyline Dr Milepost 51,,Stanley,VA,22851,,,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.518021,-78.436611,2026-01-13,77877,2026-02-02 23:16:24 UTC,FG,16,Department of the Interior,2016-08-15,,,,,J1772,US,,,,Public,,public,,DOI,NATL_PARK,,,,,,,,,,,,,,,,,false,,,,,Shenandoah National Park,,,LD,true,
ELEC,Southside Regional Medical Center,200 Medical Park Blvd,,Petersburg,VA,23805,,804-765-5000,E,,Public,"24 hours daily; for patient, visitor, and employee use only",,,,,,2,,,Non-Networked,,200-9,37.183654,-77.361466,2025-12-12,79717,2026-02-02 23:16:24 UTC,P,,,2019-02-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,true,
ELEC,INSTRATA GARAGE INSTRATA GARAGE,901 15th St S,Charging station is located at parking spaces 187 and 188.,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.861084,-77.061712,2026-06-09,79746,2026-06-09 01:21:01 UTC,,,,2016-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Priority Nissan,6390 Richmond Rd,,Williamsburg,VA,23188,,757-234-8800,E,,Public,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,37.339739,-76.75286,2026-01-13,79838,2026-02-02 23:16:24 UTC,P,,,2016-01-12,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Virginia Tech - Corporate Research Center,1691 Innovation Dr,,Blacksburg,VA,24060,,540-961-3600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,37.20805,-80.41894,2025-12-12,79839,2026-02-02 23:16:24 UTC,P,,,2016-06-01,,,,,J1772,US,,,,Public,,public,,,RESEARCH_FACILITY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Richmond Ford West,10751 W Broad St,,Glen Allen,VA,23060,,,E,,Public,24 hours daily; Ford customers and service department use only,,,,,,2,,,Non-Networked,,GPS,37.646041,-77.580852,2025-05-12,79855,2026-02-02 23:16:24 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Richmond Electricians' Joint Apprenticeship and Training Center,11255 Air Park Rd,,Ashland,VA,23005,,804-752-8266,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,37.708642,-77.444334,2023-10-12,79858,2025-12-11 19:24:54 UTC,P,,,2014-12-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Eastern Mennonite University,1307 Park Rd,,Harrisonburg,VA,22802,,540-432-4396,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,38.472406,-78.878672,2024-11-06,79862,2025-06-11 18:16:19 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MOM's Organic Market,14470 Smoketown Rd,,Woodbridge,VA,22193,,571-398-3043,E,,Public,24 hours daily,,,,,,4,1,,Non-Networked,,GPS,38.638399,-77.299496,2025-11-13,79866,2026-02-02 23:16:24 UTC,P,,,2015-09-05,,,,,CHADEMO J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Cavalier Ford Lincoln,1515 S Military Hwy,,Chesapeake,VA,23320,,757-424-1111,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,36.797184,-76.235495,2025-12-12,79868,2026-02-02 23:16:24 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Omni - Charlottesville,212 Ridge McIntire Rd,,Charlottesville,VA,22902,,434-971-5500,E,,Public,24 hours daily; hotel guest use only; see valet for access,,,,,,1,,,Non-Networked,,GPS,38.031615,-78.483664,2025-11-13,79874,2026-02-02 23:16:24 UTC,P,,,2016-05-29,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free for guests; $10 valet fee,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Boyd Chevrolet Buick GMC,240 E Cloverleaf Dr,,Emporia,VA,23847,,434-634-5534,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,36.704893,-77.541842,2025-11-13,79879,2026-02-02 23:16:24 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tysinger Mercedes,2712 Magruder Blvd,Located at detail shop and service department,Hampton,VA,23666,,757-865-8000,E,,Public,Service and customer use only,,,,,,2,,,Non-Networked,,GPS,37.062594,-76.39985,2025-11-13,79881,2026-02-02 23:16:24 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Beach Ford,2717 Virginia Beach Blvd,,Virginia Beach,VA,23452,,757-486-2717,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,36.841628,-76.066931,2025-05-12,79882,2026-02-02 23:16:24 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Crossroads Ford Mazda,4500 Whitehill Blvd,,Prince George,VA,23875,,804-862-1000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,37.250286,-77.37319,2025-11-13,79883,2026-02-02 23:16:24 UTC,P,,,2014-09-09,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Giant Foods,621 E Glebe Rd,Located inside parking garage,Alexandria,VA,23301,,703-518-4797,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.832184,-77.050501,2025-10-13,79891,2026-02-02 23:16:24 UTC,P,,,2015-09-06,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Rick Hendrick Chevrolet of Norfolk,6252 E Virginia Beach Blvd,,Norfolk,VA,23502,,757-266-5804,E,,Public,Dealership business hours; for customer use only,,,,,,2,1,,Non-Networked,,GPS,36.855534,-76.190651,2024-10-11,79892,2025-02-12 00:16:32 UTC,P,,,2016-07-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,University of Richmond - Chapel Parking,22 Westhampton Way,,Richmond,VA,23226,,804-289-8703,E,,Public,"24 hours daily; students, staff, and visitors only",,,,,,2,,,Non-Networked,,GPS,37.57288837592775,-77.53971552513121,2025-01-13,80561,2025-02-12 00:16:32 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Radley Chevrolet,3670 Jefferson Davis Hwy,,Fredericksburg,VA,22404,,540-693-2463,E,,Public,24 hours daily; need passcode to use chargers,,,,,,3,,,Non-Networked,,GPS,38.271078,-77.491973,2025-11-13,80566,2026-02-02 23:16:24 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Massanutten Resort,3980 Massanutten Dr,,McGaheysville,VA,22840,,540-289-9441,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,4,,,,Non-Networked,,GPS,38.404061,-78.754751,2025-11-13,80568,2026-02-02 23:16:24 UTC,P,,,2016-11-01,,,,,NEMA1450,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Royal Chevrolet,4502 W Broad St,,Richmond,VA,23230,,804-441-9393,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,37.577354,-77.48773,2024-11-06,80573,2025-02-12 00:16:32 UTC,P,,,2016-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Comfort Inn & Suites,5716 S Van Dorn St,Located on Van Dorn St adjacent to the 495 entrance ramp at Exit 173,Alexandria,VA,22310,,703-540-0112,E,,Public,24 hours daily; for guest use only,A Cash D M V,,,,,2,,,Non-Networked,,200-9,38.794947,-77.137384,2025-11-13,81374,2026-02-02 23:16:24 UTC,P,,,2017-01-10,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,HADEN TOWER 19-20,1575 Anderson Rd,"Located on Tower garage level B1, parking spaces 19 and 20.",McLean,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.926843,-77.207491,2026-06-09,82124,2026-06-09 01:21:29 UTC,,,,2017-03-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City of Fredericksburg - Sophia Street Garage,600 Sophia St,Located on the top level of the garage,Fredericksburg,VA,22401,,540-371-8542,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,38.300424,-77.456524,2024-11-06,85725,2025-02-12 00:16:32 UTC,LG,,,2017-06-28,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,HADEN FLATS 94-95,1513 Anderson Rd,"Located on Flats garage level B1, parking spaces 94 and 95. Only accessible to residents.",Tysons,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.926213,-77.204609,2026-06-09,85833,2026-06-09 01:21:28 UTC,,,,2017-07-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Daniel's Run Peace Church,3729 Old Lee Hwy,Located in the rear of the church building,Fairfax,VA,22030,,703-359-0990,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.85116,-77.297848,2025-11-13,88039,2026-02-02 23:16:24 UTC,P,,,2019-01-18,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,VAS GARAGE VAS STATION,4250 Campbell Ave,Located on ramp to level 2,Arlington,VA,22206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.841383,-77.091208,2026-06-09,88119,2026-06-09 01:22:03 UTC,,,,2017-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE RIXEY STATION 1,1008N Glebe Rd,,Arlington,VA,22201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.882771,-77.11665,2026-06-09,89785,2026-06-09 01:29:22 UTC,,,,2017-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Riverwalk Landing Parking Garage,330 Water St,,Yorktown,VA,23690,,757-890-3750,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,37.23833,-76.508866,2025-11-13,91701,2026-02-02 23:16:24 UTC,LG,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,York County - Poquoson Courthouse,300 Ballard St,,Yorktown,VA,23690,,757-890-3750,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,37.232314,-76.511345,2025-11-13,91702,2026-02-02 23:16:24 UTC,LG,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Yorktown Library,8500 George Washington Memorial Hwy,,Yorktown,VA,23692,,757-890-3750,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-8,37.194887,-76.490472,2025-11-13,91703,2026-02-02 23:16:24 UTC,LG,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Montpelier Visitor Center,13425 Visitor Center Rd,,Montpelier Station,VA,22957,,540-672-2728,E,,Public - Credit card at all times,9am-5pm daily; available for guests,,,,,,6,,,Non-Networked,,200-9,38.218004,-78.17046,2024-10-11,94541,2025-02-12 00:16:32 UTC,LG,,,2018-02-01,,,,,J1772 TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Lewis Hall,13384 Laundry Rd,,Montpelier Station,VA,22957,,,E,,Public - Credit card at all times,9am-5pm daily; available for guests,,,,,,6,,,Non-Networked,,200-9,38.218992,-78.166102,2025-05-12,94542,2026-02-02 23:16:24 UTC,LG,,,2018-02-01,,,,,J1772 TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,MOM's Organic Market,1901 N Veitch St,,Arlington,VA,22201,,571-354-8810,E,,Public,9am-9pm daily; pay garage,,,,,,2,,,Non-Networked,,GPS,38.89641,-77.086062,2025-11-13,94667,2026-02-02 23:16:24 UTC,P,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Colonial Place Parking Garage,2107 Wilson Blvd,,Arlington,VA,22201,,703-527-9444,E,,Public,7am-10pm M-F; pay lot and available to tenants,,,,,,3,,,Non-Networked,,200-9,38.891865,-77.085265,2024-11-06,94668,2025-02-12 00:16:32 UTC,P,,,2017-10-03,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Volvo Cars Fredericksburg,3410 Fall Hill Ave,,Fredericksburg,VA,22401,,540-373-5200,E,,Public,Dealership business hours,,,,,,2,,,Non-Networked,,200-8,38.312221,-77.506525,2025-12-12,94676,2026-02-02 23:16:24 UTC,P,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tesla Service Center,9850 W Broad St,,Glen Allen,VA,23060,,804-219-4999  877-798-3752,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,200-9,37.643994,-77.564259,2026-01-13,94678,2026-02-02 23:16:24 UTC,P,,,2017-09-19,,,,,TESLA,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,,false,
ELEC,Luray Visitor Center,18 Campbell St,Corner of Campbell and Virginia Ave,Luray,VA,22835,,540-743-3915,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,38.663811,-78.460394,2025-05-12,94682,2026-02-02 23:16:24 UTC,LG,,,2017-04-10,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Norfolk Botanical Gardens,6700 Azalea Garden Rd,,Norfolk,VA,23518,,757-441-5830,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,36.904917,-76.209635,2025-10-13,94688,2026-02-02 23:16:24 UTC,P,,,2019-11-26,,,,,J1772 TESLA,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Bluegreen Vacations - Patrick Henry Square,249 York St,,Williamsburg,VA,23185,,757-229-9540,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,37.270224,-76.687178,2025-12-12,94695,2026-02-02 23:16:24 UTC,P,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Williamsburg Lodge,305 S England St,,Williamsburg,VA,23185,,757-220-7976,E,,Public,24 hours daily; guest past required from front desk,,,,,,1,,,Non-Networked,,200-9,37.269064,-76.697804,2025-12-12,94696,2026-02-02 23:16:24 UTC,P,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Best Western - Williamsburg,351 York St,,Williamsburg,VA,23185,,757-229-4100,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,37.269286,-76.685716,2025-12-12,94697,2026-02-02 23:16:24 UTC,P,,,2017-09-19,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,JBG - Rosslyn North - Arlington VA,1911 N. Fort Myer Drive.,,Arlington,VA,22209,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.89777246756461,-77.07149618195142,2026-06-09,95452,2026-06-09 00:13:23 UTC,,,,2016-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,BMW of Charlottesville,1295 Richmond Rd,,Charlottesville,VA,22911,,434-270-8664,E,,Public,24 hours daily; For customer use only,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.0333263,-78.4518157,2025-11-13,98437,2026-02-02 23:16:24 UTC,P,,,2014-12-31,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Leckner Nissan - Springfield,6570 Amherst Ave,,Springfield,VA,22150,,703-451-1970,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,38.776428,-77.18558,2024-02-12,99506,2025-02-12 00:16:32 UTC,P,,,2018-06-28,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,WEINSTEIN ADDISON1,11401 Old Nuckols Rd,,Glen Allen,VA,23059,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.684303,-77.591203,2026-06-09,99821,2026-06-09 01:33:30 UTC,,,,2018-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Shops at Stonefield - Tesla Supercharger,2100 Hydraulic Road,,Charlottesville,VA,22901,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,38.067294,-78.493075,2024-07-01,102467,2025-05-06 21:07:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,11701 Jefferson Davis Highway,,Chester,VA,23831,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,37.367264,-77.416961,2024-07-01,102468,2025-05-06 21:07:47 UTC,P,,,2017-09-26,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,10060 Jefferson Davis Highway,,Fredericksburg,VA,22407,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,38.225925,-77.506129,2024-07-01,102469,2025-05-06 21:07:47 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Creeks at Virginia Center - Tesla Supercharger,9950 Brook Rd,,Glen Allen,VA,23059,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,20,,Tesla,https://www.tesla.com/supercharger,200-9,37.66976,-77.461414,2024-07-01,102470,2025-05-06 21:07:47 UTC,P,,,2013-10-24,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Holiday Inn Express Lexington - Tesla Supercharger,880 N Lee Hwy,,Lexington,VA,24450,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,37.796979,-79.419007,2024-07-01,102471,2025-05-06 21:07:47 UTC,P,,,2015-12-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sheetz - Tesla Supercharger,227 Conicville Rd,,Mt. Jackson,VA,22842,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,38.760227,-78.63121,2024-07-01,102472,2025-05-06 21:07:47 UTC,P,,,2017-12-19,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
